ida,idb,kmdist
UK,VNM,10194
UK,DRV,9234
UK,RVN,10186
UK,MYS,10538
UK,SGP,10860
UK,BRN,11276
UK,PHL,10790
UK,IDN,11683
UK,ETM,13159
UK,AUS,16956
UK,PNG,14456
UK,NZL,18817
UK,VAN,15935
UK,SLB,14839
UK,FJI,16329
UK,MSI,13227
UK,PAL,12170
UK,FSM,13228
UK,WSM,15780
IRL,USA,5445
IRL,CAN,4907
IRL,BHS,6529
IRL,CUB,7043
IRL,HTI,6759
IRL,DOM,6620
IRL,JAM,7116
IRL,TTO,6764
IRL,BRB,6424
IRL,DMA,6505
IRL,GRN,6652
IRL,SLU,6458
IRL,SVG,6520
IRL,AAB,6215
IRL,SKN,6251
IRL,BLZ,7917
IRL,MEX,8467
IRL,GTM,8317
IRL,HND,8149
IRL,SLN,8301
IRL,NIC,8257
IRL,CRI,8303
IRL,PAN,8081
IRL,COL,8120
IRL,VEN,7175
IRL,GUY,6896
IRL,SUR,6851
IRL,ECU,8819
IRL,PER,9821
IRL,BRA,8536
IRL,BOL,9661
IRL,PRY,9980
IRL,CHL,11397
IRL,ARG,10905
IRL,URY,10809
IRL,UK,496
IRL,NLD,762
IRL,BEL,806
IRL,LUX,939
IRL,FRA,822
IRL,MNC,1443
IRL,LIE,1301
IRL,CHE,1247
IRL,ESP,1457
IRL,AND,1307
IRL,PRT,1677
IRL,GMY,1341
IRL,GFR,988
IRL,GDR,1341
IRL,POL,1851
IRL,AUH,1687
IRL,AUT,1687
IRL,HUN,1925
IRL,CZE,1473
IRL,CZE,1473
IRL,SVK,1742
IRL,ITA,1946
IRL,SNM,1716
IRL,MLT,2512
IRL,ALB,2364
IRL,SRB,2192
IRL,MNE,2229
IRL,MKD,2400
IRL,HRV,1840
IRL,YUG,2192
IRL,BHI,2134
IRL,SLN,1686
IRL,GRC,2838
IRL,CYP,3680
IRL,BGR,2511
IRL,MDA,2570
IRL,ROU,2564
IRL,RUS,2831
IRL,EST,2015
IRL,LVA,1977
IRL,LTU,2087
IRL,UKR,2539
IRL,BLR,2249
IRL,ARM,4048
IRL,GEO,4067
IRL,AZE,4402
IRL,FIN,2038
IRL,SWE,1639
IRL,NOR,1246
IRL,DNK,1245
IRL,ISL,1502
IRL,CPV,4395
IRL,STP,5912
IRL,GNB,4736
IRL,GNQ,5867
IRL,GNB,4536
IRL,MLI,4555
IRL,SEN,4441
IRL,BEN,5285
IRL,MRT,3980
IRL,NER,4507
IRL,CIV,5218
IRL,GIN,4932
IRL,BFA,4576
IRL,LBR,5239
IRL,SLE,5039
IRL,GHA,5365
IRL,TGO,5269
IRL,CMR,5787
IRL,NGA,5295
IRL,GAB,6070
IRL,CAF,5905
IRL,TCD,4936
IRL,COG,6658
IRL,COD,6658
IRL,UGA,6894
IRL,KEN,7213
IRL,TAZ,7838
IRL,ZAN,7840
IRL,BDI,7061
IRL,RWA,6901
IRL,SOM,7375
IRL,DJI,6344
IRL,ETH,6332
IRL,ERI,5747
IRL,AGO,7037
IRL,MOZ,9559
IRL,ZMB,8267
IRL,ZWE,8574
IRL,MWI,8277
IRL,ZAF,9303
IRL,TRA,9303
IRL,OFS,9656
IRL,NAM,8643
IRL,LSO,9677
IRL,BWA,9117
IRL,SWZ,9504
IRL,MDG,9440
IRL,COM,8533
IRL,MUS,10167
IRL,SEY,8605
IRL,MAR,2215
IRL,DZA,2019
IRL,TUN,2279
IRL,LBY,2811
IRL,SDN,5422
IRL,IRN,4872
IRL,TUR,3338
IRL,IRQ,4554
IRL,EGY,3971
IRL,SYR,4029
IRL,LBN,3973
IRL,JOR,4167
IRL,ISR,4019
IRL,SAU,5456
IRL,YAR,6088
IRL,YEM,6088
IRL,YPR,6410
IRL,KWT,5117
IRL,BHR,5582
IRL,QAT,5621
IRL,ARE,5959
IRL,OMN,6309
IRL,AFG,6122
IRL,TKM,5178
IRL,TJK,5794
IRL,KGZ,5862
IRL,UZB,5606
IRL,KAZ,5944
IRL,CHN,8379
IRL,TBT,7877
IRL,MNG,7219
IRL,TWN,9988
IRL,KOR,9028
IRL,PRK,8790
IRL,KOR,9028
IRL,JPN,9682
IRL,IND,7140
IRL,BTN,8012
IRL,PAK,6448
IRL,BGD,8409
IRL,MMR,9387
IRL,LKA,9204
IRL,NPL,7737
IRL,MDV,9001
IRL,THA,9930
IRL,KHM,10382
IRL,LAO,9697
IRL,VNM,10522
IRL,DRV,9526
IRL,RVN,10515
IRL,MYS,10918
IRL,SGP,11237
IRL,BRN,11584
IRL,PHL,11022
IRL,IDN,12070
IRL,ETM,13454
IRL,AUS,17231
IRL,PNG,14573
IRL,NZL,18666
IRL,VAN,15846
IRL,SLB,14826
IRL,FJI,16089
IRL,MSI,13088
IRL,PAL,12332
IRL,FSM,13184
IRL,WSM,15617
NLD,USA,6198
NLD,CAN,5645
NLD,BHS,7289
NLD,CUB,7805
NLD,HTI,7507
NLD,DOM,7362
NLD,JAM,7871
NLD,TTO,7449
NLD,BRB,7110
NLD,DMA,7201
NLD,GRN,7344
NLD,SLU,7154
NLD,SVG,7214
NLD,AAB,6926
NLD,SKN,6966
NLD,BLZ,8679
NLD,MEX,9217
NLD,GTM,9079
NLD,HND,8911
NLD,SLN,9063
NLD,NIC,9017
NLD,CRI,9059
NLD,PAN,8827
NLD,COL,8842
NLD,VEN,7884
NLD,GUY,7547
NLD,SUR,7478
NLD,ECU,9543
NLD,PER,10503
NLD,BRA,9001
NLD,BOL,10278
NLD,PRY,10479
NLD,CHL,11947
NLD,ARG,11364
NLD,URY,11249
NLD,UK,340
NLD,IRL,762
NLD,BEL,219
NLD,LUX,270
NLD,FRA,474
NLD,MNC,942
NLD,LIE,638
NLD,CHE,684
NLD,ESP,1482
NLD,AND,1088
NLD,PRT,1895
NLD,GMY,592
NLD,GFR,273
NLD,GDR,592
NLD,POL,1114
NLD,AUH,933
NLD,AUT,933
NLD,HUN,1170
NLD,CZE,711
NLD,CZE,711
NLD,SVK,985
NLD,ITA,1354
NLD,SNM,1077
NLD,MLT,1958
NLD,ALB,1665
NLD,SRB,1456
NLD,MNE,1519
NLD,MKD,1677
NLD,HRV,1125
NLD,YUG,1456
NLD,BHI,1424
NLD,SLN,971
NLD,GRC,2137
NLD,CYP,2942
NLD,BGR,1777
NLD,MDA,1810
NLD,ROU,1808
NLD,RUS,2173
NLD,EST,1462
NLD,LVA,1334
NLD,LTU,1394
NLD,UKR,1797
NLD,BLR,1540
NLD,ARM,3288
NLD,GEO,3307
NLD,AZE,3648
NLD,FIN,1517
NLD,SWE,1132
NLD,NOR,866
NLD,DNK,608
NLD,ISL,2024
NLD,CPV,4741
NLD,STP,5675
NLD,GNB,4910
NLD,GNQ,5581
NLD,GNB,4738
NLD,MLI,4588
NLD,SEN,4663
NLD,BEN,5114
NLD,MRT,4196
NLD,NER,4339
NLD,CIV,5191
NLD,GIN,5063
NLD,BFA,4481
NLD,LBR,5310
NLD,SLE,5160
NLD,GHA,5239
NLD,TGO,5125
NLD,CMR,5475
NLD,NGA,5112
NLD,GAB,5795
NLD,CAF,5485
NLD,TCD,4540
NLD,COG,6309
NLD,COD,6309
NLD,UGA,6329
NLD,KEN,6613
NLD,TAZ,7237
NLD,ZAN,7240
NLD,BDI,6540
NLD,RWA,6363
NLD,SOM,6702
NLD,DJI,5652
NLD,ETH,5678
NLD,ERI,5066
NLD,AGO,6728
NLD,MOZ,9089
NLD,ZMB,7797
NLD,ZWE,8087
NLD,MWI,7750
NLD,ZAF,8868
NLD,TRA,8868
NLD,OFS,9255
NLD,NAM,8316
NLD,LSO,9266
NLD,BWA,8702
NLD,SWZ,9046
NLD,MDG,8822
NLD,COM,7919
NLD,MUS,9497
NLD,SEY,7898
NLD,MAR,2304
NLD,DZA,1778
NLD,TUN,1820
NLD,LBY,2318
NLD,SDN,4790
NLD,IRN,4112
NLD,TUR,2584
NLD,IRQ,3794
NLD,EGY,3270
NLD,SYR,3288
NLD,LBN,3235
NLD,JOR,3435
NLD,ISR,3288
NLD,SAU,4709
NLD,YAR,5377
NLD,YEM,5377
NLD,YPR,5705
NLD,KWT,4359
NLD,BHR,4823
NLD,QAT,4863
NLD,ARE,5199
NLD,OMN,5547
NLD,AFG,5392
NLD,TKM,4431
NLD,TJK,5080
NLD,KGZ,5190
NLD,UZB,4908
NLD,KAZ,5288
NLD,CHN,7912
NLD,TBT,7209
NLD,MNG,6746
NLD,TWN,9482
NLD,KOR,8629
NLD,PRK,8393
NLD,KOR,8629
NLD,JPN,9383
NLD,IND,6413
NLD,BTN,7326
NLD,PAK,5726
NLD,BGD,7712
NLD,MMR,8689
NLD,LKA,8444
NLD,NPL,7034
NLD,MDV,8240
NLD,THA,9240
NLD,KHM,9705
NLD,LAO,9032
NLD,VNM,9854
NLD,DRV,8895
NLD,RVN,9846
NLD,MYS,10203
NLD,SGP,10524
NLD,BRN,10936
NLD,PHL,10457
NLD,IDN,11349
NLD,ETM,12819
NLD,AUS,16616
NLD,PNG,14146
NLD,NZL,18564
NLD,VAN,15700
NLD,SLB,14574
NLD,FJI,16182
NLD,MSI,13032
NLD,PAL,11851
NLD,FSM,12982
NLD,WSM,15587
BEL,USA,6246
BEL,CAN,5712
BEL,BHS,7289
BEL,CUB,7819
BEL,HTI,7480
BEL,DOM,7328
BEL,JAM,7855
BEL,TTO,7369
BEL,BRB,7030
BEL,DMA,7128
BEL,GRN,7268
BEL,SLU,7081
BEL,SVG,7140
BEL,AAB,6864
BEL,SKN,6907
BEL,BLZ,8695
BEL,MEX,9269
BEL,GTM,9095
BEL,HND,8916
BEL,SLN,9073
BEL,NIC,9015
BEL,CRI,9044
BEL,PAN,8797
BEL,COL,8785
BEL,VEN,7819
BEL,GUY,7449
BEL,SUR,7369
BEL,ECU,9488
BEL,PER,10416
BEL,BRA,8837
BEL,BOL,10160
BEL,PRY,10322
BEL,CHL,11802
BEL,ARG,11195
BEL,URY,11077
BEL,UK,313
BEL,IRL,806
BEL,NLD,219
BEL,LUX,136
BEL,FRA,266
BEL,MNC,743
BEL,LIE,501
BEL,CHE,495
BEL,ESP,1278
BEL,AND,870
BEL,PRT,1711
BEL,GMY,676
BEL,GFR,202
BEL,GDR,676
BEL,POL,1193
BEL,AUH,903
BEL,AUT,903
BEL,HUN,1139
BEL,CZE,725
BEL,CZE,725
BEL,SVK,961
BEL,ITA,1190
BEL,SNM,931
BEL,MLT,1786
BEL,ALB,1561
BEL,SRB,1389
BEL,MNE,1424
BEL,MKD,1594
BEL,HRV,1034
BEL,YUG,1389
BEL,BHI,1329
BEL,SLN,880
BEL,GRC,2036
BEL,CYP,2876
BEL,BGR,1707
BEL,MDA,1826
BEL,ROU,1776
BEL,RUS,2294
BEL,EST,1635
BEL,LVA,1476
BEL,LTU,1505
BEL,UKR,1857
BEL,BLR,1638
BEL,ARM,3299
BEL,GEO,3320
BEL,AZE,3677
BEL,FIN,1697
BEL,SWE,1323
BEL,NOR,1081
BEL,DNK,781
BEL,ISL,2177
BEL,CPV,4560
BEL,STP,5460
BEL,GNB,4705
BEL,GNQ,5370
BEL,GNB,4536
BEL,MLI,4372
BEL,SEN,4463
BEL,BEN,4896
BEL,MRT,3996
BEL,NER,4120
BEL,CIV,4972
BEL,GIN,4853
BEL,BFA,4262
BEL,LBR,5095
BEL,SLE,4949
BEL,GHA,5020
BEL,TGO,4906
BEL,CMR,5266
BEL,NGA,4894
BEL,GAB,5583
BEL,CAF,5291
BEL,TCD,4341
BEL,COG,6106
BEL,COD,6106
BEL,UGA,6170
BEL,KEN,6465
BEL,TAZ,7091
BEL,ZAN,7093
BEL,BDI,6368
BEL,RWA,6196
BEL,SOM,6587
BEL,DJI,5547
BEL,ETH,5552
BEL,ERI,4954
BEL,AGO,6520
BEL,MOZ,8908
BEL,ZMB,7615
BEL,ZWE,7908
BEL,MWI,7581
BEL,ZAF,8680
BEL,TRA,8680
BEL,OFS,9062
BEL,NAM,8111
BEL,LSO,9074
BEL,BWA,8511
BEL,SWZ,8863
BEL,MDG,8683
BEL,COM,7778
BEL,MUS,9381
BEL,SEY,7804
BEL,MAR,2098
BEL,DZA,1559
BEL,TUN,1623
BEL,LBY,2132
BEL,SDN,4654
BEL,IRN,4120
BEL,TUR,2542
BEL,IRQ,3766
BEL,EGY,3170
BEL,SYR,3225
BEL,LBN,3169
BEL,JOR,3362
BEL,ISR,3214
BEL,SAU,4653
BEL,YAR,5285
BEL,YEM,5285
BEL,YPR,5608
BEL,KWT,4327
BEL,BHR,4792
BEL,QAT,4830
BEL,ARE,5173
BEL,OMN,5531
BEL,AFG,5448
BEL,TKM,4470
BEL,TJK,5151
BEL,KGZ,5289
BEL,UZB,4992
BEL,KAZ,5396
BEL,CHN,8080
BEL,TBT,7306
BEL,MNG,6914
BEL,TWN,9637
BEL,KOR,8811
BEL,PRK,8575
BEL,KOR,8811
BEL,JPN,9580
BEL,IND,6472
BEL,BTN,7414
BEL,PAK,5789
BEL,BGD,7791
BEL,MMR,8766
BEL,LKA,8450
BEL,NPL,7111
BEL,MDV,8217
BEL,THA,9322
BEL,KHM,9795
BEL,LAO,9129
BEL,VNM,9947
BEL,DRV,9008
BEL,RVN,9939
BEL,MYS,10265
BEL,SGP,10588
BEL,BRN,11038
BEL,PHL,10594
BEL,IDN,11405
BEL,ETM,12925
BEL,AUS,16717
BEL,PNG,14314
BEL,NZL,18757
BEL,VAN,15908
BEL,SLB,14772
BEL,FJI,16401
BEL,MSI,13249
BEL,PAL,12010
BEL,FSM,13187
BEL,WSM,15803
LUX,USA,6381
LUX,CAN,5845
LUX,BHS,7424
LUX,CUB,7955
LUX,HTI,7613
LUX,DOM,7460
LUX,JAM,7989
LUX,TTO,7490
LUX,BRB,7152
LUX,DMA,7251
LUX,GRN,7391
LUX,SLU,7205
LUX,SVG,7263
LUX,AAB,6990
LUX,SKN,7035
LUX,BLZ,8831
LUX,MEX,9404
LUX,GTM,9231
LUX,HND,9052
LUX,SLN,9209
LUX,NIC,9150
LUX,CRI,9179
LUX,PAN,8929
LUX,COL,8912
LUX,VEN,7945
LUX,GUY,7564
LUX,SUR,7480
LUX,ECU,9616
LUX,PER,10535
LUX,BRA,8916
LUX,BOL,10266
LUX,PRY,10406
LUX,CHL,11894
LUX,ARG,11271
LUX,URY,11149
LUX,UK,449
LUX,IRL,939
LUX,NLD,270
LUX,BEL,136
LUX,FRA,336
LUX,MNC,675
LUX,LIE,379
LUX,CHE,415
LUX,ESP,1325
LUX,AND,882
LUX,PRT,1780
LUX,GMY,574
LUX,GFR,80
LUX,GDR,574
LUX,POL,1079
LUX,AUH,767
LUX,AUT,767
LUX,HUN,1003
LUX,CZE,597
LUX,CZE,597
LUX,SVK,826
LUX,ITA,1087
LUX,SNM,817
LUX,MLT,1689
LUX,ALB,1433
LUX,SRB,1254
LUX,MNE,1293
LUX,MKD,1461
LUX,HRV,902
LUX,YUG,1254
LUX,BHI,1198
LUX,SLN,747
LUX,GRC,1907
LUX,CYP,2741
LUX,BGR,1573
LUX,MDA,1694
LUX,ROU,1640
LUX,RUS,2195
LUX,EST,1572
LUX,LVA,1391
LUX,LTU,1404
LUX,UKR,1734
LUX,BLR,1529
LUX,ARM,3166
LUX,GEO,3186
LUX,AZE,3546
LUX,FIN,1640
LUX,SWE,1281
LUX,NOR,1078
LUX,DNK,730
LUX,ISL,2283
LUX,CPV,4627
LUX,STP,5418
LUX,GNB,4741
LUX,GNQ,5319
LUX,GNB,4578
LUX,MLI,4384
LUX,SEN,4509
LUX,BEN,4867
LUX,MRT,4043
LUX,NER,4095
LUX,CIV,4970
LUX,GIN,4881
LUX,BFA,4250
LUX,LBR,5111
LUX,SLE,4975
LUX,GHA,4999
LUX,TGO,4882
LUX,CMR,5210
LUX,NGA,4863
LUX,GAB,5534
LUX,CAF,5215
LUX,TCD,4270
LUX,COG,6041
LUX,COD,6041
LUX,UGA,6066
LUX,KEN,6355
LUX,TAZ,6980
LUX,ZAN,6983
LUX,BDI,6272
LUX,RWA,6097
LUX,SOM,6463
LUX,DJI,5421
LUX,ETH,5432
LUX,ERI,4829
LUX,AGO,6463
LUX,MOZ,8820
LUX,ZMB,7527
LUX,ZWE,7817
LUX,MWI,7483
LUX,ZAF,8598
LUX,TRA,8598
LUX,OFS,8985
LUX,NAM,8049
LUX,LSO,8996
LUX,BWA,8432
LUX,SWZ,8776
LUX,MDG,8569
LUX,COM,7665
LUX,MUS,9258
LUX,SEY,7675
LUX,MAR,2137
LUX,DZA,1540
LUX,TUN,1551
LUX,LBY,2048
LUX,SDN,4538
LUX,IRN,3986
LUX,TUR,2406
LUX,IRQ,3630
LUX,EGY,3041
LUX,SYR,3091
LUX,LBN,3034
LUX,JOR,3229
LUX,ISR,3080
LUX,SAU,4518
LUX,YAR,5156
LUX,YEM,5156
LUX,YPR,5480
LUX,KWT,4191
LUX,BHR,4656
LUX,QAT,4694
LUX,ARE,5036
LUX,OMN,5395
LUX,AFG,5322
LUX,TKM,4341
LUX,TJK,5028
LUX,KGZ,5177
LUX,UZB,4874
LUX,KAZ,5287
LUX,CHN,8005
LUX,TBT,7192
LUX,MNG,6839
LUX,TWN,9552
LUX,KOR,8747
LUX,PRK,8512
LUX,KOR,8747
LUX,JPN,9534
LUX,IND,6345
LUX,BTN,7296
LUX,PAK,5664
LUX,BGD,7671
LUX,MMR,8645
LUX,LKA,8315
LUX,NPL,6989
LUX,MDV,8081
LUX,THA,9202
LUX,KHM,9677
LUX,LAO,9014
LUX,VNM,9831
LUX,DRV,8899
LUX,RVN,9823
LUX,MYS,10139
LUX,SGP,10463
LUX,BRN,10925
LUX,PHL,10497
LUX,IDN,11278
LUX,ETM,12812
LUX,AUS,16601
LUX,PNG,14236
LUX,NZL,18694
LUX,VAN,15874
LUX,SLB,14723
LUX,FJI,16410
LUX,MSI,13240
LUX,PAL,11926
LUX,FSM,13152
LUX,WSM,15791
FRA,USA,6194
FRA,CAN,5687
FRA,BHS,7180
FRA,CUB,7726
FRA,HTI,7343
FRA,DOM,7183
FRA,JAM,7729
FRA,TTO,7179
FRA,BRB,6841
FRA,DMA,6944
FRA,GRN,7083
FRA,SLU,6898
FRA,SVG,6955
FRA,AAB,6691
FRA,SKN,6738
FRA,BLZ,8602
FRA,MEX,9217
FRA,GTM,9001
FRA,HND,8811
FRA,SLN,8972
FRA,NIC,8901
FRA,CRI,8918
FRA,PAN,8653
FRA,COL,8615
FRA,VEN,7643
FRA,GUY,7242
FRA,SUR,7153
FRA,ECU,9320
FRA,PER,10218
FRA,BRA,8583
FRA,BOL,9935
FRA,PRY,10071
FRA,CHL,11558
FRA,ARG,10938
FRA,URY,10818
FRA,UK,365
FRA,IRL,822
FRA,NLD,474
FRA,BEL,266
FRA,LUX,336
FRA,MNC,622
FRA,LIE,549
FRA,CHE,438
FRA,ESP,1012
FRA,AND,624
FRA,PRT,1449
FRA,GMY,909
FRA,GFR,415
FRA,GDR,909
FRA,POL,1409
FRA,AUH,1039
FRA,AUT,1039
FRA,HUN,1265
FRA,CZE,911
FRA,CZE,911
FRA,SVK,1100
FRA,ITA,1127
FRA,SNM,914
FRA,MLT,1692
FRA,ALB,1583
FRA,SRB,1465
FRA,MNE,1462
FRA,MKD,1644
FRA,HRV,1094
FRA,YUG,1465
FRA,BHI,1371
FRA,SLN,949
FRA,GRC,2053
FRA,CYP,2930
FRA,BGR,1771
FRA,MDA,1982
FRA,ROU,1884
FRA,RUS,2530
FRA,EST,1896
FRA,LVA,1726
FRA,LTU,1739
FRA,UKR,2050
FRA,BLR,1861
FRA,ARM,3438
FRA,GEO,3460
FRA,AZE,3832
FRA,FIN,1960
FRA,SWE,1589
FRA,NOR,1340
FRA,DNK,1044
FRA,ISL,2285
FRA,CPV,4298
FRA,STP,5251
FRA,GNB,4440
FRA,GNQ,5174
FRA,GNB,4271
FRA,MLI,4116
FRA,SEN,4198
FRA,BEN,4671
FRA,MRT,3731
FRA,NER,3893
FRA,CIV,4723
FRA,GIN,4590
FRA,BFA,4022
FRA,LBR,4837
FRA,SLE,4687
FRA,GHA,4787
FRA,TGO,4676
FRA,CMR,5077
FRA,NGA,4672
FRA,GAB,5384
FRA,CAF,5137
FRA,TCD,4177
FRA,COG,5928
FRA,COD,5928
FRA,UGA,6077
FRA,KEN,6392
FRA,TAZ,7017
FRA,ZAN,7019
FRA,BDI,6255
FRA,RWA,6090
FRA,SOM,6561
FRA,DJI,5539
FRA,ETH,5513
FRA,ERI,4937
FRA,AGO,6331
FRA,MOZ,8774
FRA,ZMB,7481
FRA,ZWE,7781
FRA,MWI,7470
FRA,ZAF,8533
FRA,TRA,8533
FRA,OFS,8903
FRA,NAM,7929
FRA,LSO,8919
FRA,BWA,8356
FRA,SWZ,8724
FRA,MDG,8619
FRA,COM,7711
FRA,MUS,9350
FRA,SEY,7805
FRA,MAR,1833
FRA,DZA,1335
FRA,TUN,1478
FRA,LBY,2004
FRA,SDN,4601
FRA,IRN,4252
FRA,TUR,2628
FRA,IRQ,3861
FRA,EGY,3177
FRA,SYR,3282
FRA,LBN,3221
FRA,JOR,3404
FRA,ISR,3255
FRA,SAU,4712
FRA,YAR,5294
FRA,YEM,5294
FRA,YPR,5612
FRA,KWT,4415
FRA,BHR,4880
FRA,QAT,4915
FRA,ARE,5264
FRA,OMN,5633
FRA,AFG,5625
FRA,TKM,4632
FRA,TJK,5340
FRA,KGZ,5503
FRA,UZB,5193
FRA,KAZ,5616
FRA,CHN,8337
FRA,TBT,7516
FRA,MNG,7171
FRA,TWN,9887
FRA,KOR,9073
FRA,PRK,8838
FRA,KOR,9073
FRA,JPN,9846
FRA,IND,6648
FRA,BTN,7615
FRA,PAK,5970
FRA,BGD,7985
FRA,MMR,8957
FRA,LKA,8570
FRA,NPL,7303
FRA,MDV,8307
FRA,THA,9517
FRA,KHM,9995
FRA,LAO,9336
FRA,VNM,10152
FRA,DRV,9228
FRA,RVN,10144
FRA,MYS,10441
FRA,SGP,10766
FRA,BRN,11249
FRA,PHL,10831
FRA,IDN,11574
FRA,ETM,13137
FRA,AUS,16920
FRA,PNG,14569
FRA,NZL,19020
FRA,VAN,16172
FRA,SLB,15037
FRA,FJI,16643
FRA,MSI,13505
FRA,PAL,12261
FRA,FSM,13452
FRA,WSM,16059
MNC,USA,6752
MNC,CAN,6271
MNC,BHS,7659
MNC,CUB,8227
MNC,HTI,7770
MNC,DOM,7596
MNC,JAM,8177
MNC,TTO,7481
MNC,BRB,7149
MNC,DMA,7268
MNC,GRN,7398
MNC,SLU,7223
MNC,SVG,7276
MNC,AAB,7044
MNC,SKN,7099
MNC,BLZ,9102
MNC,MEX,9768
MNC,GTM,9498
MNC,HND,9291
MNC,SLN,9459
MNC,NIC,9365
MNC,CRI,9360
MNC,PAN,9064
MNC,COL,8966
MNC,VEN,7981
MNC,GUY,7494
MNC,SUR,7372
MNC,ECU,9670
MNC,PER,10479
MNC,BRA,8592
MNC,BOL,10104
MNC,PRY,10097
MNC,CHL,11622
MNC,ARG,10911
MNC,URY,10774
MNC,UK,977
MNC,IRL,1443
MNC,NLD,942
MNC,BEL,743
MNC,LUX,675
MNC,FRA,622
MNC,LIE,416
MNC,CHE,263
MNC,ESP,1002
MNC,AND,498
MNC,PRT,1524
MNC,GMY,1029
MNC,GFR,704
MNC,GDR,1029
MNC,POL,1375
MNC,AUH,838
MNC,AUT,838
MNC,HUN,988
MNC,CZE,881
MNC,CZE,881
MNC,SVK,892
MNC,ITA,523
MNC,SNM,403
MNC,MLT,1070
MNC,ALB,1061
MNC,SRB,1048
MNC,MNE,973
MNC,MKD,1163
MNC,HRV,699
MNC,YUG,1048
MNC,BHI,898
MNC,SLN,613
MNC,GRC,1505
MNC,CYP,2416
MNC,BGR,1308
MNC,MDA,1707
MNC,ROU,1500
MNC,RUS,2497
MNC,EST,2068
MNC,LVA,1815
MNC,LTU,1742
MNC,UKR,1880
MNC,BLR,1810
MNC,ARM,3071
MNC,GEO,3096
MNC,AZE,3495
MNC,FIN,2154
MNC,SWE,1847
MNC,NOR,1722
MNC,DNK,1311
MNC,ISL,2899
MNC,CPV,4270
MNC,STP,4749
MNC,GNB,4251
MNC,GNQ,4645
MNC,GNB,4110
MNC,MLI,3816
MNC,SEN,4057
MNC,BEN,4213
MNC,MRT,3599
MNC,NER,3446
MNC,CIV,4365
MNC,GIN,4359
MNC,BFA,3624
MNC,LBR,4552
MNC,SLE,4446
MNC,GHA,4357
MNC,TGO,4235
MNC,CMR,4535
MNC,NGA,4206
MNC,GAB,4861
MNC,CAF,4548
MNC,TCD,3599
MNC,COG,5367
MNC,COD,5367
MNC,UGA,5456
MNC,KEN,5770
MNC,TAZ,6396
MNC,ZAN,6397
MNC,BDI,5639
MNC,RWA,5472
MNC,SOM,5953
MNC,DJI,4942
MNC,ETH,4900
MNC,ERI,4337
MNC,AGO,5787
MNC,MOZ,8170
MNC,ZMB,6876
MNC,ZWE,7172
MNC,MWI,6854
MNC,ZAF,7938
MNC,TRA,7938
MNC,OFS,8319
MNC,NAM,7374
MNC,LSO,8331
MNC,BWA,7768
MNC,SWZ,8123
MNC,MDG,7998
MNC,COM,7090
MNC,MUS,8738
MNC,SEY,7212
MNC,MAR,1708
MNC,DZA,929
MNC,TUN,880
MNC,LBY,1393
MNC,SDN,3984
MNC,IRN,3858
MNC,TUR,2172
MNC,IRQ,3397
MNC,EGY,2603
MNC,SYR,2767
MNC,LBN,2700
MNC,JOR,2867
MNC,ISR,2719
MNC,SAU,4188
MNC,YAR,4713
MNC,YEM,4713
MNC,YPR,5024
MNC,KWT,3935
MNC,BHR,4396
MNC,QAT,4426
MNC,ARE,4784
MNC,OMN,5170
MNC,AFG,5323
MNC,TKM,4303
MNC,TJK,5081
MNC,KGZ,5322
MNC,UZB,4972
MNC,KAZ,5459
MNC,CHN,8366
MNC,TBT,7307
MNC,MNG,7211
MNC,TWN,9855
MNC,KOR,9159
MNC,PRK,8929
MNC,KOR,9159
MNC,JPN,10013
MNC,IND,6339
MNC,BTN,7374
MNC,PAK,5682
MNC,BGD,7719
MNC,MMR,8677
MNC,LKA,8126
MNC,NPL,7035
MNC,MDV,7811
MNC,THA,9245
MNC,KHM,9740
MNC,LAO,9108
MNC,VNM,9908
MNC,DRV,9050
MNC,RVN,9899
MNC,MYS,10111
MNC,SGP,10438
MNC,BRN,11022
MNC,PHL,10720
MNC,IDN,11221
MNC,ETM,12904
MNC,AUS,16613
MNC,PNG,14547
MNC,NZL,18929
MNC,VAN,16369
MNC,SLB,15171
MNC,FJI,17026
MNC,MSI,13824
MNC,PAL,12223
MNC,FSM,13658
MNC,WSM,16358
LIE,USA,6727
LIE,CAN,6205
LIE,BHS,7728
LIE,CUB,8273
LIE,HTI,7888
LIE,DOM,7726
LIE,JAM,8277
LIE,TTO,7692
LIE,BRB,7356
LIE,DMA,7465
LIE,GRN,7601
LIE,SLU,7420
LIE,SVG,7475
LIE,AAB,7220
LIE,SKN,7270
LIE,BLZ,9149
LIE,MEX,9751
LIE,GTM,9548
LIE,HND,9359
LIE,SLN,9520
LIE,NIC,9449
LIE,CRI,9465
LIE,PAN,9197
LIE,COL,9145
LIE,VEN,8169
LIE,GUY,7736
LIE,SUR,7633
LIE,ECU,9850
LIE,PER,10719
LIE,BRA,8947
LIE,BOL,10394
LIE,PRY,10448
LIE,CHL,11961
LIE,ARG,11281
LIE,URY,11149
LIE,UK,806
LIE,IRL,1301
LIE,NLD,638
LIE,BEL,501
LIE,LUX,379
LIE,FRA,549
LIE,MNC,416
LIE,CHE,205
LIE,ESP,1321
LIE,AND,818
LIE,PRT,1826
LIE,GMY,613
LIE,GFR,366
LIE,GDR,613
LIE,POL,995
LIE,AUH,518
LIE,AUT,518
LIE,HUN,728
LIE,CZE,483
LIE,CZE,483
LIE,SVK,580
