Mauritania,Poultry Meat,Protein supply quantity (g/capita/day),0.51,0.54,0.59,0.6,0.84,1.33
Mauritania,Meat,Protein supply quantity (g/capita/day),13.75,13.77,12.42,11.61,11.84,10.69
Mauritania,Offals,Protein supply quantity (g/capita/day),2.64,2.83,2.43,2.13,2.13,1.79
Mauritius,Bovine Meat,Protein supply quantity (g/capita/day),1.76,1.23,2.22,3.47,2.96,2.71
Mauritius,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.32,0.54,0.64,1.84,1.72,1.5
Mauritius,Pigmeat,Protein supply quantity (g/capita/day),0.22,0.33,0.29,0.69,0.82,1.23
Mauritius,Poultry Meat,Protein supply quantity (g/capita/day),0.23,0.33,2.05,4.6,8.02,12.91
Mauritius,Meat,Protein supply quantity (g/capita/day),2.57,2.52,5.37,10.94,14.0,18.73
Mauritius,Offals,Protein supply quantity (g/capita/day),0.28,0.37,0.65,1.05,0.89,0.67
Mexico,Bovine Meat,Protein supply quantity (g/capita/day),3.46,3.36,4.76,6.13,7.02,6.5
Mexico,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.31,0.3,0.36,0.39,0.48,0.39
Mexico,Pigmeat,Protein supply quantity (g/capita/day),3.16,2.75,5.43,3.01,3.59,4.09
Mexico,Poultry Meat,Protein supply quantity (g/capita/day),0.99,1.23,1.94,3.24,6.44,8.42
Mexico,Meat,Protein supply quantity (g/capita/day),8.42,8.01,12.89,13.32,18.63,19.73
Mexico,Offals,Protein supply quantity (g/capita/day),1.26,1.23,2.18,2.43,2.61,2.59
Mongolia,Bovine Meat,Protein supply quantity (g/capita/day),16.89,12.17,10.67,12.58,10.62,7.19
Mongolia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),21.13,18.42,21.09,19.46,14.84,15.9
Mongolia,Pigmeat,Protein supply quantity (g/capita/day),0.1,0.1,0.26,0.55,0.07,0.04
Mongolia,Poultry Meat,Protein supply quantity (g/capita/day),0.07,0.07,0.06,0.06,0.04,0.69
Mongolia,Meat,Protein supply quantity (g/capita/day),53.97,40.1,40.72,42.82,32.15,26.91
Mongolia,Offals,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.23,5.36,4.87
Morocco,Bovine Meat,Protein supply quantity (g/capita/day),2.11,2.21,2.65,2.44,2.0,2.62
Morocco,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.96,1.74,1.47,1.78,1.86,1.93
Morocco,Pigmeat,Protein supply quantity (g/capita/day),0.05,0.04,0.01,0.01,0.01,0.01
Morocco,Poultry Meat,Protein supply quantity (g/capita/day),0.68,0.65,0.86,2.23,3.26,7.27
Morocco,Meat,Protein supply quantity (g/capita/day),4.94,4.75,5.03,7.11,7.84,12.64
Morocco,Offals,Protein supply quantity (g/capita/day),0.74,0.79,0.74,0.74,0.71,0.87
Mozambique,Bovine Meat,Protein supply quantity (g/capita/day),1.31,1.33,1.24,0.46,0.26,0.37
Mozambique,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.14,0.14,0.07,0.39,0.59,0.35
Mozambique,Pigmeat,Protein supply quantity (g/capita/day),0.25,0.32,0.22,0.25,1.87,1.33
Mozambique,Poultry Meat,Protein supply quantity (g/capita/day),0.17,0.54,0.55,0.68,0.63,0.58
Mozambique,Meat,Protein supply quantity (g/capita/day),1.88,2.33,2.08,1.79,3.37,2.64
Mozambique,Offals,Protein supply quantity (g/capita/day),0.32,0.39,0.35,0.28,0.37,0.27
Myanmar,Bovine Meat,Protein supply quantity (g/capita/day),0.98,1.05,1.04,0.55,0.72,1.82
Myanmar,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.03,0.04,0.04,0.06,0.1,0.37
Myanmar,Pigmeat,Protein supply quantity (g/capita/day),0.34,0.65,0.67,0.4,0.8,3.49
Myanmar,Poultry Meat,Protein supply quantity (g/capita/day),0.27,0.55,0.71,0.61,1.88,7.24
Myanmar,Meat,Protein supply quantity (g/capita/day),1.62,2.29,2.46,1.62,3.5,12.94
Myanmar,Offals,Protein supply quantity (g/capita/day),0.31,0.36,0.36,0.2,0.24,0.74
Namibia,Bovine Meat,Protein supply quantity (g/capita/day),4.94,6.88,5.53,3.4,7.21,3.75
Namibia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),8.4,7.67,5.59,3.82,1.1,2.23
Namibia,Pigmeat,Protein supply quantity (g/capita/day),0.42,0.5,0.56,0.68,1.13,1.1
Namibia,Poultry Meat,Protein supply quantity (g/capita/day),0.1,0.38,0.49,2.14,3.73,3.45
Namibia,Meat,Protein supply quantity (g/capita/day),15.13,16.72,13.46,10.84,14.56,12.98
Namibia,Offals,Protein supply quantity (g/capita/day),3.05,3.93,2.88,2.56,2.05,1.48
Nepal,Bovine Meat,Protein supply quantity (g/capita/day),1.46,1.61,2.32,2.43,2.39,2.57
Nepal,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.66,0.75,0.75,0.73,0.72,0.86
Nepal,Pigmeat,Protein supply quantity (g/capita/day),0.11,0.11,0.12,0.17,0.2,0.2
Nepal,Poultry Meat,Protein supply quantity (g/capita/day),0.12,0.12,0.12,0.17,0.19,0.45
Nepal,Meat,Protein supply quantity (g/capita/day),2.34,2.6,3.32,3.5,3.5,4.09
Nepal,Offals,Protein supply quantity (g/capita/day),0.58,0.65,0.88,0.91,0.9,0.92
Netherlands,Bovine Meat,Protein supply quantity (g/capita/day),8.1,8.49,7.59,8.35,7.28,6.04
Netherlands,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.08,0.1,0.2,0.39,0.51,0.34
Netherlands,Pigmeat,Protein supply quantity (g/capita/day),6.49,9.46,12.0,13.32,14.76,10.23
Netherlands,Poultry Meat,Protein supply quantity (g/capita/day),0.78,2.83,3.52,7.24,5.61,5.28
Netherlands,Meat,Protein supply quantity (g/capita/day),15.98,21.82,24.29,29.92,32.87,28.89
Netherlands,Offals,Protein supply quantity (g/capita/day),1.57,2.55,2.23,1.45,1.14,0.24
New Caledonia,Bovine Meat,Protein supply quantity (g/capita/day),10.89,13.85,6.81,6.67,6.53,6.65
New Caledonia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.64,0.38,0.97,1.15,0.88,0.75
New Caledonia,Pigmeat,Protein supply quantity (g/capita/day),2.1,1.56,1.56,1.94,3.46,4.62
New Caledonia,Poultry Meat,Protein supply quantity (g/capita/day),0.54,5.38,6.58,10.47,11.98,15.12
New Caledonia,Meat,Protein supply quantity (g/capita/day),17.66,25.46,20.28,21.97,22.88,27.2
New Caledonia,Offals,Protein supply quantity (g/capita/day),2.94,2.41,1.31,1.82,2.38,3.05
New Zealand,Bovine Meat,Protein supply quantity (g/capita/day),16.36,15.67,17.33,12.07,9.01,16.25
New Zealand,Mutton & Goat Meat,Protein supply quantity (g/capita/day),14.12,13.7,9.75,10.39,8.29,6.87
New Zealand,Pigmeat,Protein supply quantity (g/capita/day),3.39,3.32,2.34,3.05,3.95,4.31
New Zealand,Poultry Meat,Protein supply quantity (g/capita/day),0.93,2.14,4.16,5.91,10.62,12.37
New Zealand,Meat,Protein supply quantity (g/capita/day),35.01,34.98,33.72,32.12,32.8,41.7
New Zealand,Offals,Protein supply quantity (g/capita/day),2.17,3.21,2.97,2.56,2.35,2.53
Nicaragua,Bovine Meat,Protein supply quantity (g/capita/day),4.66,5.97,4.23,2.81,1.99,0.17
Nicaragua,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.01,0.01,0.0,0.0,0.0,0.0
Nicaragua,Pigmeat,Protein supply quantity (g/capita/day),0.88,1.66,1.0,0.79,0.38,0.88
Nicaragua,Poultry Meat,Protein supply quantity (g/capita/day),0.35,0.58,1.09,1.2,3.53,5.66
Nicaragua,Meat,Protein supply quantity (g/capita/day),6.17,8.45,6.59,5.04,6.06,6.89
Nicaragua,Offals,Protein supply quantity (g/capita/day),1.6,2.2,1.03,0.8,0.63,1.3
Niger,Bovine Meat,Protein supply quantity (g/capita/day),2.38,2.58,3.83,2.66,4.58,3.48
Niger,Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.29,3.69,3.89,2.32,2.15,1.61
Niger,Pigmeat,Protein supply quantity (g/capita/day),0.03,0.06,0.07,0.05,0.04,0.03
Niger,Poultry Meat,Protein supply quantity (g/capita/day),0.37,0.47,0.48,0.4,0.33,0.35
Niger,Meat,Protein supply quantity (g/capita/day),6.05,8.19,9.52,6.71,8.43,6.82
Niger,Offals,Protein supply quantity (g/capita/day),1.09,1.35,1.74,1.1,1.43,1.28
Nigeria,Bovine Meat,Protein supply quantity (g/capita/day),1.38,1.31,1.83,0.84,1.01,0.94
Nigeria,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.11,0.21,0.48,0.67,1.12,1.09
Nigeria,Pigmeat,Protein supply quantity (g/capita/day),0.15,0.16,0.16,0.35,0.42,0.47
Nigeria,Poultry Meat,Protein supply quantity (g/capita/day),0.2,0.32,0.58,0.52,0.45,0.57
Nigeria,Meat,Protein supply quantity (g/capita/day),2.69,2.87,3.71,2.85,3.49,3.56
Nigeria,Offals,Protein supply quantity (g/capita/day),0.22,0.24,0.35,0.33,0.47,0.45
Norway,Bovine Meat,Protein supply quantity (g/capita/day),5.62,5.38,6.91,6.71,7.29,6.87
Norway,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.47,1.53,1.96,1.97,1.91,1.75
Norway,Pigmeat,Protein supply quantity (g/capita/day),3.99,4.86,5.3,5.39,6.37,6.26
Norway,Poultry Meat,Protein supply quantity (g/capita/day),0.28,0.77,1.23,1.95,4.02,7.0
Norway,Meat,Protein supply quantity (g/capita/day),12.61,13.42,16.43,16.88,20.43,22.47
Norway,Offals,Protein supply quantity (g/capita/day),1.36,1.22,1.1,1.1,1.14,0.95
Pakistan,Bovine Meat,Protein supply quantity (g/capita/day),1.82,1.72,1.65,2.08,2.13,2.97
Pakistan,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.9,1.01,1.42,1.86,1.35,1.0
Pakistan,Pigmeat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,Poultry Meat,Protein supply quantity (g/capita/day),0.07,0.08,0.22,0.45,0.79,1.47
Pakistan,Meat,Protein supply quantity (g/capita/day),2.88,2.89,3.35,4.45,4.31,5.5
Pakistan,Offals,Protein supply quantity (g/capita/day),0.51,0.53,0.64,0.82,0.85,0.85
Panama,Bovine Meat,Protein supply quantity (g/capita/day),7.71,10.11,11.29,8.49,7.64,8.0
Panama,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.0
Panama,Pigmeat,Protein supply quantity (g/capita/day),1.14,1.52,1.5,1.75,2.16,3.26
Panama,Poultry Meat,Protein supply quantity (g/capita/day),1.07,1.62,3.18,4.24,8.58,8.88
Panama,Meat,Protein supply quantity (g/capita/day),9.92,13.25,16.07,15.27,18.9,21.42
Panama,Offals,Protein supply quantity (g/capita/day),1.25,1.61,2.02,2.03,1.82,2.36
Paraguay,Bovine Meat,Protein supply quantity (g/capita/day),19.35,15.06,12.13,15.33,11.98,6.62
Paraguay,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.32,0.24,0.34,0.3,0.23,0.22
Paraguay,Pigmeat,Protein supply quantity (g/capita/day),4.51,5.96,9.77,9.47,9.01,8.67
Paraguay,Poultry Meat,Protein supply quantity (g/capita/day),0.87,0.86,1.37,1.26,2.08,1.84
Paraguay,Meat,Protein supply quantity (g/capita/day),25.58,22.58,23.65,26.39,23.32,17.56
Paraguay,Offals,Protein supply quantity (g/capita/day),4.88,3.83,2.91,3.89,2.99,2.25
Peru,Bovine Meat,Protein supply quantity (g/capita/day),3.93,4.07,2.48,2.31,2.04,2.46
Peru,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.73,1.33,0.55,0.44,0.39,0.37
Peru,Pigmeat,Protein supply quantity (g/capita/day),1.04,1.03,1.1,1.0,1.12,1.31
Peru,Poultry Meat,Protein supply quantity (g/capita/day),1.05,2.29,3.01,3.9,4.0,5.74
Peru,"Meat, Aquatic Mammals",Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.0
Peru,Meat,Protein supply quantity (g/capita/day),9.93,9.79,7.97,8.34,8.04,10.43
Peru,Offals,Protein supply quantity (g/capita/day),1.38,1.28,1.02,1.15,2.29,2.62
Philippines,Bovine Meat,Protein supply quantity (g/capita/day),1.01,0.9,0.87,0.84,1.76,1.66
Philippines,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.04,0.04,0.13,0.17,0.18,0.25
Philippines,Pigmeat,Protein supply quantity (g/capita/day),2.31,3.1,2.84,4.05,4.95,5.49
Philippines,Poultry Meat,Protein supply quantity (g/capita/day),0.76,0.95,1.76,1.51,2.64,3.73
Philippines,Meat,Protein supply quantity (g/capita/day),4.22,5.11,5.73,6.69,9.63,11.23
Philippines,Offals,Protein supply quantity (g/capita/day),0.27,0.39,0.38,0.53,0.73,1.14
Poland,Bovine Meat,Protein supply quantity (g/capita/day),3.43,6.32,7.86,7.89,2.82,1.07
Poland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.27,0.22,0.16,0.24,0.01,0.02
Poland,Pigmeat,Protein supply quantity (g/capita/day),10.81,12.23,12.24,16.29,14.96,17.69
Poland,Poultry Meat,Protein supply quantity (g/capita/day),0.62,1.25,4.64,3.25,6.86,9.05
Poland,Meat,Protein supply quantity (g/capita/day),15.43,20.22,25.04,27.85,24.76,27.89
Poland,Offals,Protein supply quantity (g/capita/day),0.92,0.88,1.1,1.31,1.44,1.54
Portugal,Bovine Meat,Protein supply quantity (g/capita/day),2.53,4.73,5.12,6.6,5.74,6.79
Portugal,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.81,0.85,0.84,1.41,1.14,0.83
Portugal,Pigmeat,Protein supply quantity (g/capita/day),2.46,3.24,4.71,7.37,10.93,10.92
Portugal,Poultry Meat,Protein supply quantity (g/capita/day),0.65,2.76,5.45,5.97,11.63,12.05
Portugal,Meat,Protein supply quantity (g/capita/day),6.86,12.19,16.72,21.99,29.91,31.22
Portugal,Offals,Protein supply quantity (g/capita/day),1.34,1.54,1.97,2.39,2.83,2.77
Republic of Korea,Bovine Meat,Protein supply quantity (g/capita/day),0.31,0.47,1.29,2.75,3.63,5.09
Republic of Korea,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.01,0.01,0.05,0.07,0.04,0.05
Republic of Korea,Pigmeat,Protein supply quantity (g/capita/day),0.68,0.7,1.91,3.56,6.15,8.57
Republic of Korea,Poultry Meat,Protein supply quantity (g/capita/day),0.22,0.54,0.83,2.6,3.69,5.48
Republic of Korea,Meat,Protein supply quantity (g/capita/day),1.3,1.77,4.12,9.04,13.64,19.3
Republic of Korea,Offals,Protein supply quantity (g/capita/day),0.18,0.2,0.5,0.79,1.62,1.77
Romania,Bovine Meat,Protein supply quantity (g/capita/day),3.03,3.13,3.62,5.45,2.89,2.76
Romania,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.98,1.35,0.89,1.38,0.8,1.06
Romania,Pigmeat,Protein supply quantity (g/capita/day),3.38,5.05,7.99,7.83,7.05,7.51
Romania,Poultry Meat,Protein supply quantity (g/capita/day),1.37,2.6,6.12,5.73,6.4,6.13
Romania,Meat,Protein supply quantity (g/capita/day),8.99,12.31,18.77,20.72,17.44,17.7
Romania,Offals,Protein supply quantity (g/capita/day),1.06,1.0,1.18,2.09,1.99,1.87
Rwanda,Bovine Meat,Protein supply quantity (g/capita/day),0.54,0.69,1.01,0.82,0.89,1.02
Rwanda,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.31,0.22,0.28,0.28,0.15,0.73
Rwanda,Pigmeat,Protein supply quantity (g/capita/day),0.12,0.03,0.18,0.12,0.12,0.22
Rwanda,Poultry Meat,Protein supply quantity (g/capita/day),0.04,0.04,0.07,0.07,0.06,0.42
Rwanda,Meat,Protein supply quantity (g/capita/day),1.67,1.68,2.13,1.85,1.92,3.09
Rwanda,Offals,Protein supply quantity (g/capita/day),0.21,0.22,0.33,0.27,0.26,0.42
Saint Kitts and Nevis,Bovine Meat,Protein supply quantity (g/capita/day),1.34,1.74,3.57,3.68,3.87,2.58
Saint Kitts and Nevis,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.75,1.12,1.02,1.6,1.79,0.62
Saint Kitts and Nevis,Pigmeat,Protein supply quantity (g/capita/day),1.18,1.68,1.66,1.47,2.74,2.38
Saint Kitts and Nevis,Poultry Meat,Protein supply quantity (g/capita/day),1.29,3.55,8.92,13.3,15.31,19.18
Saint Kitts and Nevis,Meat,Protein supply quantity (g/capita/day),5.32,10.52,15.8,23.59,26.62,26.83
Saint Kitts and Nevis,Offals,Protein supply quantity (g/capita/day),0.48,0.5,0.57,0.87,2.03,1.09
Saint Lucia,Bovine Meat,Protein supply quantity (g/capita/day),1.48,2.87,2.58,4.7,3.48,2.56
Saint Lucia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.54,0.81,0.8,2.45,2.71,1.45
Saint Lucia,Pigmeat,Protein supply quantity (g/capita/day),2.65,3.0,2.76,3.13,4.62,6.0
Saint Lucia,Poultry Meat,Protein supply quantity (g/capita/day),0.69,3.76,10.25,16.24,20.94,22.91
Saint Lucia,Meat,Protein supply quantity (g/capita/day),5.36,10.44,16.89,27.53,31.74,32.95
Saint Lucia,Offals,Protein supply quantity (g/capita/day),0.48,0.47,0.73,2.99,2.08,2.25
Saint Vincent and the Grenadines,Bovine Meat,Protein supply quantity (g/capita/day),1.04,1.35,1.3,2.61,2.56,3.75
Saint Vincent and the Grenadines,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.17,0.18,0.22,0.33,0.28,0.48
Saint Vincent and the Grenadines,Pigmeat,Protein supply quantity (g/capita/day),1.1,2.08,1.84,3.2,2.79,3.59
Saint Vincent and the Grenadines,Poultry Meat,Protein supply quantity (g/capita/day),0.43,2.65,5.97,12.46,15.42,24.43
Saint Vincent and the Grenadines,Meat,Protein supply quantity (g/capita/day),3.14,6.89,9.9,19.18,21.06,32.27
Saint Vincent and the Grenadines,Offals,Protein supply quantity (g/capita/day),0.2,0.24,0.24,0.28,0.28,0.5
Samoa,Bovine Meat,Protein supply quantity (g/capita/day),6.75,7.88,1.86,3.47,4.67,3.88
Samoa,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,2.9,7.72,7.77,1.86
Samoa,Pigmeat,Protein supply quantity (g/capita/day),2.67,2.63,3.6,6.57,6.37,6.15
Samoa,Poultry Meat,Protein supply quantity (g/capita/day),0.98,0.87,3.21,5.31,8.51,19.08
Samoa,Meat,Protein supply quantity (g/capita/day),10.4,11.37,13.73,23.89,27.32,30.97
Samoa,Offals,Protein supply quantity (g/capita/day),0.59,0.62,0.79,1.44,1.28,1.17
Sao Tome and Principe,Bovine Meat,Protein supply quantity (g/capita/day),0.76,1.01,1.21,0.91,0.33,1.36
Sao Tome and Principe,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.08,0.07,0.08,0.07,0.08,0.0
Sao Tome and Principe,Pigmeat,Protein supply quantity (g/capita/day),0.84,0.9,0.25,0.3,0.64,1.3
Sao Tome and Principe,Poultry Meat,Protein supply quantity (g/capita/day),0.21,0.25,0.59,0.8,1.47,2.9
Sao Tome and Principe,Meat,Protein supply quantity (g/capita/day),1.9,2.24,2.15,2.08,2.51,5.69
Sao Tome and Principe,Offals,Protein supply quantity (g/capita/day),0.25,0.22,0.08,0.07,0.1,0.09
Saudi Arabia,Bovine Meat,Protein supply quantity (g/capita/day),0.43,0.58,2.59,1.97,1.0,2.39
Saudi Arabia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.92,1.69,2.72,2.51,2.59,2.38
Saudi Arabia,Poultry Meat,Protein supply quantity (g/capita/day),0.28,0.87,8.18,11.18,13.67,15.88
Saudi Arabia,Meat,Protein supply quantity (g/capita/day),3.48,4.19,14.56,16.53,17.95,21.2
Saudi Arabia,Offals,Protein supply quantity (g/capita/day),0.6,0.64,0.99,1.54,1.77,1.55
Senegal,Bovine Meat,Protein supply quantity (g/capita/day),3.26,3.24,2.58,2.31,1.95,2.13
Senegal,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.14,0.74,0.76,1.15,0.96,1.11
Senegal,Pigmeat,Protein supply quantity (g/capita/day),0.07,0.29,0.23,0.14,0.3,0.28
Senegal,Poultry Meat,Protein supply quantity (g/capita/day),0.15,0.39,0.56,0.78,0.95,1.42
Senegal,Meat,Protein supply quantity (g/capita/day),5.17,5.36,4.8,5.04,4.78,5.49
Senegal,Offals,Protein supply quantity (g/capita/day),1.11,1.09,0.88,0.92,0.85,0.77
Sierra Leone,Bovine Meat,Protein supply quantity (g/capita/day),0.8,0.84,0.71,0.69,0.46,0.72
Sierra Leone,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.15,0.16,0.18,0.14,0.08,0.26
Sierra Leone,Pigmeat,Protein supply quantity (g/capita/day),0.14,0.15,0.17,0.18,0.02,0.19
Sierra Leone,Poultry Meat,Protein supply quantity (g/capita/day),0.25,0.33,0.56,0.67,0.14,1.27
Sierra Leone,Meat,Protein supply quantity (g/capita/day),1.79,1.87,1.93,1.91,1.14,3.35
Sierra Leone,Offals,Protein supply quantity (g/capita/day),0.3,0.33,0.31,0.24,0.2,0.32
Solomon Islands,Bovine Meat,Protein supply quantity (g/capita/day),2.58,3.4,2.87,1.2,0.54,2.66
Solomon Islands,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.02
Solomon Islands,Pigmeat,Protein supply quantity (g/capita/day),1.63,2.13,1.99,1.93,1.62,1.4
Solomon Islands,Poultry Meat,Protein supply quantity (g/capita/day),0.25,0.35,0.46,0.17,0.25,2.05
Solomon Islands,Meat,Protein supply quantity (g/capita/day),4.46,5.88,5.32,3.3,2.41,6.15
Solomon Islands,Offals,Protein supply quantity (g/capita/day),0.34,0.5,0.52,0.44,0.35,0.31
South Africa,Bovine Meat,Protein supply quantity (g/capita/day),8.14,6.6,7.28,7.3,4.61,6.33
South Africa,Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.45,2.98,1.95,1.62,1.38,1.2
South Africa,Pigmeat,Protein supply quantity (g/capita/day),0.81,0.92,0.85,0.8,0.7,1.2
South Africa,Poultry Meat,Protein supply quantity (g/capita/day),0.76,1.9,3.16,5.52,8.32,13.75
South Africa,Meat,Protein supply quantity (g/capita/day),12.18,12.42,13.32,15.39,15.09,22.9
South Africa,Offals,Protein supply quantity (g/capita/day),2.08,1.94,1.88,1.93,1.9,2.64
Spain,Bovine Meat,Protein supply quantity (g/capita/day),2.37,4.67,4.74,5.22,5.78,5.14
Spain,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.31,1.39,1.67,2.29,2.05,0.95
Spain,Pigmeat,Protein supply quantity (g/capita/day),2.13,3.95,8.72,13.39,17.06,12.83
Spain,Poultry Meat,Protein supply quantity (g/capita/day),1.08,5.71,9.57,9.92,10.77,12.13
Spain,Meat,Protein supply quantity (g/capita/day),7.54,16.37,25.92,31.93,37.53,31.97
Spain,Offals,Protein supply quantity (g/capita/day),0.97,1.64,2.27,2.77,3.2,2.39
Sri Lanka,Bovine Meat,Protein supply quantity (g/capita/day),1.18,1.26,0.78,0.71,0.66,0.53
Sri Lanka,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.12,0.09,0.08,0.05,0.05,0.04
Sri Lanka,Pigmeat,Protein supply quantity (g/capita/day),0.03,0.05,0.04,0.05,0.03,0.0
Sri Lanka,Poultry Meat,Protein supply quantity (g/capita/day),0.21,0.44,0.43,0.47,1.48,1.67
Sri Lanka,Meat,Protein supply quantity (g/capita/day),1.56,1.83,1.34,1.28,2.22,2.23
Sri Lanka,Offals,Protein supply quantity (g/capita/day),0.32,0.36,0.26,0.25,0.32,0.34
Sudan (former),Bovine Meat,Protein supply quantity (g/capita/day),3.58,4.09,5.1,3.53,3.77,3.29
Sudan (former),Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.2,2.12,2.27,1.82,4.42,4.27
Sudan (former),Poultry Meat,Protein supply quantity (g/capita/day),0.24,0.3,0.32,0.29,0.27,0.36
Sudan (former),Meat,Protein supply quantity (g/capita/day),7.88,8.28,8.98,6.67,9.9,9.6
Sudan (former),Offals,Protein supply quantity (g/capita/day),1.04,1.11,1.27,1.03,2.08,2.19
Suriname,Bovine Meat,Protein supply quantity (g/capita/day),4.28,4.02,6.3,4.05,2.36,4.18
Suriname,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.07,0.04,0.04,0.08,0.03,0.02
Suriname,Pigmeat,Protein supply quantity (g/capita/day),0.24,0.75,0.94,1.45,1.08,2.14
Suriname,Poultry Meat,Protein supply quantity (g/capita/day),3.61,3.99,6.82,6.91,8.5,10.63
Suriname,Meat,Protein supply quantity (g/capita/day),8.35,8.97,14.11,13.0,12.16,17.07
Suriname,Offals,Protein supply quantity (g/capita/day),0.36,0.38,0.39,0.7,0.42,0.4
Swaziland,Bovine Meat,Protein supply quantity (g/capita/day),11.23,8.84,11.83,8.26,6.05,5.7
Swaziland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.81,2.02,1.8,1.01,1.23,0.72
Swaziland,Pigmeat,Protein supply quantity (g/capita/day),0.4,0.31,0.38,0.28,0.58,0.4
Swaziland,Poultry Meat,Protein supply quantity (g/capita/day),0.28,0.3,0.43,0.44,2.09,1.82
Swaziland,Meat,Protein supply quantity (g/capita/day),13.71,11.47,14.44,9.99,10.3,8.79
Swaziland,Offals,Protein supply quantity (g/capita/day),1.71,1.78,1.72,1.08,1.18,0.99
Sweden,Bovine Meat,Protein supply quantity (g/capita/day),7.7,6.57,7.13,6.59,7.98,9.27
Sweden,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.09,0.17,0.23,0.2,0.31,0.45
Sweden,Pigmeat,Protein supply quantity (g/capita/day),8.07,9.5,11.51,10.21,11.39,12.23
Sweden,Poultry Meat,Protein supply quantity (g/capita/day),1.09,1.36,2.19,2.73,4.59,6.73
Sweden,Meat,Protein supply quantity (g/capita/day),18.28,18.49,22.43,21.18,25.53,29.85
Sweden,Offals,Protein supply quantity (g/capita/day),1.52,1.5,1.24,1.03,1.03,0.38
Switzerland,Bovine Meat,Protein supply quantity (g/capita/day),8.22,9.64,9.5,9.47,7.06,7.48
Switzerland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.25,0.37,0.51,0.64,0.62,0.53
Switzerland,Pigmeat,Protein supply quantity (g/capita/day),6.99,9.44,11.84,10.58,9.01,8.79
Switzerland,Poultry Meat,Protein supply quantity (g/capita/day),1.78,2.69,3.31,4.69,5.49,6.62
Switzerland,Meat,Protein supply quantity (g/capita/day),17.89,22.85,26.3,26.53,23.31,24.43
Switzerland,Offals,Protein supply quantity (g/capita/day),2.13,2.59,3.03,2.98,2.36,1.74
Thailand,Bovine Meat,Protein supply quantity (g/capita/day),2.42,2.2,2.29,2.06,0.92,1.04
Thailand,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.01,0.01,0.02
Thailand,Pigmeat,Protein supply quantity (g/capita/day),1.4,1.33,1.73,2.75,3.28,3.91
Thailand,Poultry Meat,Protein supply quantity (g/capita/day),1.13,1.91,2.53,4.2,4.08,4.01
Thailand,Meat,Protein supply quantity (g/capita/day),4.95,5.44,6.55,9.02,8.29,8.97
Thailand,Offals,Protein supply quantity (g/capita/day),0.58,0.53,0.6,0.45,0.32,0.57
Timor-Leste,Bovine Meat,Protein supply quantity (g/capita/day),1.04,1.25,0.72,0.61,0.75,0.59
