V1,V2,V3,V4,V5,v5ny,FAC1_1,ZV3,ZV4,Zv5ny,FAC1_2
Cyprus,1996,3561.925,2724,0.0783181201403,78.3181201403,0.58086230085276,0.582438706154914,-0.26342359741885,1.39345173152224,0.580862300852761
Cyprus,1999,3876.5171,2709,0.0786884062377,78.6884062377,0.664365209773958,0.802304068221597,-0.293890260093333,1.40386172195557,0.664365209773959
Cyprus,2002,3716.7848,2638,0.0786949369276,78.6949369276,0.556187833676401,0.69066871573422,-0.438099130085885,1.40404532166363,0.556187833676402
Cyprus,2003,3509.1954,2611,0.0789559039869,78.9559039869,0.473936967634106,0.545586501043496,-0.492939122899954,1.41138198542121,0.473936967634107
Cyprus,2007,3538.6699,2639,0.0795812687624,79.5812687624,0.512330747207362,0.566185942714901,-0.43606801924092,1.42896309736683,0.512330747207363
Cyprus,2010,3297.4014,2671,0.0805239578833,80.5239578833,0.476927467642596,0.397565732265287,-0.371072472202023,1.45546526636285,0.476927467642597
Cyprus,2006,3466.0081,2559,0.0810550427735,81.0550427735,0.435373557632148,0.515403316687683,-0.598556886838161,1.47039585291495,0.435373557632149
Cyprus,1998,3782.2497,2727,0.0829431314922,82.9431314922,0.690205468236151,0.736421498277581,-0.257330264883954,1.52347639154968,0.690205468236152
Cyprus,2001,3699.4013,2648,0.0835198283366,83.5198283366,0.603026455705143,0.678519556484874,-0.41778802163623,1.53968928389236,0.603026455705144
Cyprus,2009,3288.0175,2630,0.0841379692673,84.1379692673,0.471435365295851,0.391007415730647,-0.454348016845609,1.55706730920905,0.471435365295852
Cyprus,1997,3609.4352,2721,0.0845853856653,84.5853856653,0.648701611342516,0.615643123318792,-0.269516929953747,1.56964569239869,0.648701611342517
Cyprus,2000,3755.8491,2676,0.0879467026237,87.9467026237,0.683586621951175,0.717970375449712,-0.360916917977195,1.66414364310769,0.683586621951176
Cyprus,2008,3361.4375,2657,0.0917473929603,91.7473929603,0.584778181915695,0.442319940371081,-0.39950802403154,1.77099386060672,0.584778181915697
Denmark,1986,4390.3399,3139,0.0518095433141,51.8095433141,0.943986150147025,1.16140983076337,0.579487403241841,0.648206276454998,0.943986150147026
Denmark,1990,4537.7427,3161,0.0547619628597,54.7619628597,1.03303728626903,1.26442821549599,0.624171841831083,0.73120874249593,1.03303728626903
Denmark,1989,4575.4146,3183,0.0570015274485,57.0015274485,1.08321883534234,1.29075674038024,0.668856280420324,0.794170452665264,1.08321883534234
Denmark,1987,4435.8819,3216,0.0575198666782,57.5198666782,1.07495206550992,1.19323869207057,0.735882938304186,0.808742715735049,1.07495206550992
Denmark,1988,4487.8506,3249,0.0582100344964,58.2100344964,1.12487733108947,1.229559111565,0.802909596188048,0.828145659662196,1.12487733108947
Denmark,1991,4630.2587,3227,0.0783591863663,78.3591863663,1.32930942244146,1.32908674899686,0.758225157598807,1.39460624156946,1.32930942244147
Denmark,1995,4556.1577,3395,0.0842670976733,84.2670976733,1.50482760952977,1.27729828007313,1.09945177955301,1.56069754399391,1.50482760952977
Denmark,1996,4596.833,3294,0.0850953821585,85.0953821585,1.43755258208321,1.3057258520359,0.894309584211497,1.58398341302207,1.43755258208321
Denmark,1994,4470.6839,3315,0.0872435915758,87.2435915758,1.43759479249424,1.2175614717292,0.936962911955773,1.64437682136202,1.43759479249424
Denmark,1997,4581.5483,3365,0.091039759429,91.039759429,1.54747683086303,1.29504352371431,1.03851845420405,1.75109989660737,1.54747683086303
Denmark,1992,4650.6134,3338,0.0915941961884,91.5941961884,1.54970050959886,1.34331245105759,0.98367846138998,1.76668698292189,1.54970050959886
Denmark,1993,4517.4524,3339,0.0921397645948,92.1397645948,1.51607639565829,1.25024752196954,0.985709572234945,1.78202474993834,1.5160763956583
Denmark,1998,4751.7564,3395,0.094761770092,94.761770092,1.65706665679495,1.41400031103726,1.09945177955301,1.85573816325211,1.65706665679495
Denmark,1999,3956.3469,3332,0.0975728889963,97.5728889963,1.39294771103061,0.858096339803467,0.971491796320187,1.93476819194126,1.39294771103061
Denmark,2000,3971.2502,3313,0.107736089565,107.736089565,1.47243507516633,0.868512111370802,0.932900690265842,2.22049002010348,1.47243507516633
Denmark,2009,4117.7543,3340,0.108623562731,108.623562731,1.5469448158095,0.970902403405324,0.987740683079911,2.24543988247414,1.5469448158095
Denmark,2005,4806.9606,3414,0.108945405893,108.945405893,1.81727239221625,1.4525819900451,1.13804288560736,2.25448797869211,1.81727239221625
Denmark,2001,4054.2613,3335,0.113560557228,113.560557228,1.56826772840454,0.926527762612693,0.977585128855083,2.38423544040635,1.56826772840454
Denmark,2006,4384.639,3407,0.114036478059,114.036478059,1.73212031665446,1.15742552714415,1.1238251096926,2.39761517929614,1.73212031665447
Denmark,2007,4557.0037,3445,0.117028992046,117.028992046,1.84265933723063,1.27788954125327,1.20100732180129,2.48174483524329,1.84265933723063
Denmark,2002,4508.113,3373,0.117688055707,117.688055707,1.77227864304119,1.24372030605253,1.05476734096377,2.50027333645935,1.77227864304119
Denmark,2004,4281.7409,3382,0.117697439343,117.697439343,1.7131321254363,1.08551104482729,1.07304733856846,2.50053714209957,1.71313212543631
Denmark,2003,4349.807,3343,0.122327786491,122.327786491,1.74140800151034,1.13308178077701,0.993834015614807,2.63071180934237,1.74140800151034
Denmark,2010,4290.9971,3398,0.125087250725,125.087250725,1.79607141364745,1.09198011307269,1.10554511208791,2.70828965112135,1.79607141364745
Denmark,2008,4258.4078,3326,0.1281278328,128.1278328,1.7519301111603,1.06920376794514,0.959305131250394,2.79377066305984,1.7519301111603
Ecuador,1992,1785.4129,2321,0.00221686485165,2.21686485165,-0.975191183491864,-0.659148339681087,-1.08196126793996,-0.74601109217505,-0.975191183491862
Ecuador,1993,1914.6867,2321,0,04.1000,-0.920016220954274,-0.568800136904425,-1.08196126793996,-0.693069815101353,-0.920016220954273
Ecuador,1990,1652.7837,2256,0.00413788867712,4.13788867712,-1.05298021268824,-0.751841598916188,-1.21398347286271,-0.692004636664679,-1.05298021268823
Ecuador,1987,1723.29,2279,0.00419299255819,4.19299255819,-1.01187238125039,-0.702565430895814,-1.16726792342851,-0.690455480812472,-1.01187238125038
Ecuador,1994,1974.1284,2408,0.00421354802731,4.21354802731,-0.826681756081501,-0.527256910318763,-0.905254624427955,-0.689877597282968,-0.826681756081499
Ecuador,1986,1728.7294,2306,0,4.35,-0.985659246717516,-0.698763887085828,-1.11242793061444,-0.686041472350691,-0.985659246717515
Ecuador,1995,1845.5331,2310,0.00443657629014,4.43657629014,-0.946893854117173,-0.617130916037832,-1.10430348723458,-0.683607520985952,-0.946893854117171
Ecuador,1989,1681.1874,2293,0.00471415737641,4.71415737641,-1.00761399222211,-0.731990528960732,-1.13883237159899,-0.675803780924324,-1.00761399222211
Ecuador,1996,2015.2095,2299,0.00478702749195,4.78702749195,-0.902999997270538,-0.4985457286788,-1.1266457065292,-0.673755156331142,-0.902999997270536
Ecuador,1991,1641.0811,2194,0.00483842858918,4.83842858918,-1.10339785558709,-0.760020432351997,-1.33991234525058,-0.672310098214772,-1.10339785558709
Ecuador,1988,1881.2035,2337,0.00543114358582,5.43114358582,-0.904205976682138,-0.592201220056707,-1.04946349442051,-0.655646881615396,-0.904205976682137
Ecuador,2000,2159.3856,2285,0.0063638697942,6.3638697942,-0.858196984571277,-0.397782453225085,-1.15508125835871,-0.629424803675313,-0.858196984571275
Ecuador,1997,2297.8763,2331,0.00694707721999,6.94707721999,-0.772473545069458,-0.300992648591185,-1.0616501594903,-0.613028876942578,-0.772473545069457
Ecuador,1999,2147.6585,2330,0.0072079423384,7.2079423384,-0.815421437328016,-0.40597840947285,-1.06368127033527,-0.605695079087067,-0.815421437328014
Ecuador,2001,2186.8757,2217,0.00738511128679,7.38511128679,-0.899290985243304,-0.378569889432958,-1.29319679581637,-0.600714262710829,-0.899290985243302
Ecuador,2003,2150.2087,2202,0.00907586330202,9.07586330202,-0.907816524609618,-0.404196099470969,-1.32366345849085,-0.553181524033188,-0.907816524609617
Ecuador,2002,2180.5868,2238,0.00916765786368,9.16765786368,-0.867082193368054,-0.382965140539077,-1.25054346807209,-0.550600869465215,-0.867082193368052
Ecuador,2004,2188.0225,2226,0.0103162244522,10.3162244522,-0.864861063488112,-0.377768402055437,-1.27491679821168,-0.518310790840902,-0.86486106348811
Ecuador,1998,2044.7995,2250,0.0110818712192,11.0818712192,-0.879726075503577,-0.47786556517961,-1.22617013793251,-0.496785879223251,-0.879726075503576
Ecuador,2005,2132.8513,2248,0.0112429389001,11.2429389001,-0.85394948836061,-0.416327017683907,-1.23023235962244,-0.492257723753573,-0.853949488360609
Ecuador,2009,2488.005,2290,0.0116609058338,11.6609058338,-0.709058319238558,-0.168113547479721,-1.14492570413389,-0.480507264279624,-0.709058319238556
Ecuador,2008,2410.5305,2297,0.0117820788679,11.7820788679,-0.724873026724444,-0.222259722776034,-1.13070792821913,-0.477100681816454,-0.724873026724443
Ecuador,2006,2176.2996,2229,0.0120040791767,12.0040791767,-0.850572678437556,-0.385961422964008,-1.26882346567678,-0.470859504772456,-0.850572678437554
Ecuador,2007,2317.0036,2213,0.0128819534563,12.8819534563,-0.814800594751852,-0.287624764464857,-1.30132123919623,-0.446179499456376,-0.81480059475185
Ecuador,2010,2572.2014,2348,0.0139048997937,13.9048997937,-0.614151969340307,-0.109269501584381,-1.02712127512589,-0.417421029557247,-0.614151969340305
Egypt,1993,1821.6519,3197,0.0043085677521,4.3085677521,-0.193204172417944,-0.633821254684565,0.697291832249841,-0.687206272507377,-0.193204172417943
Egypt,2009,3013.0411,3441,0.00879214147189,8.79214147189,0.409122539881583,0.198829081481969,1.19288287842143,-0.561157901105184,0.409122539881584
Egypt,1991,1734.7952,3171,0.00960618470616,9.60618470616,-0.193587521302934,-0.694524558402037,0.644482950280738,-0.538272401647953,-0.193587521302933
Egypt,1989,1763.5835,3106,0.0101219340569,10.1219340569,-0.23626657792159,-0.674404695243412,0.512460745357979,-0.523772948806223,-0.236266577921588
Egypt,1987,2022.8508,3136,0.0102808671327,10.2808671327,-0.132376080959002,-0.493205298352799,0.573394070706944,-0.519304804281665,-0.132376080959
Egypt,2004,2522.6878,3309,0.0110561778891,11.0561778891,0.171051410113684,-0.14387407554293,0.92477624688598,-0.497508205344646,0.171051410113685
Egypt,1990,1808.7413,3181,0.0112926412209,11.2926412209,-0.147957755409858,-0.642844347583268,0.664794058730393,-0.490860423969229,-0.147957755409857
Egypt,1988,1860.2613,3128,0.0115058323134,11.5058323134,-0.176326033573266,-0.606837520159199,0.55714518394722,-0.484866903691317,-0.176326033573264
Egypt,1992,1830.9164,3175,0.0115745396043,11.5745396043,-0.144016939504242,-0.627346385649815,0.6526073936606,-0.482935310131658,-0.144016939504241
Egypt,2003,2467.3309,3379,0.0123720510961,12.3720510961,0.226638308671012,-0.182562475097112,1.06695400603357,-0.460514573683806,0.226638308671013
Egypt,1986,1945.8851,3061,0.0127864097566,12.7864097566,-0.197032672943432,-0.546995878272688,0.42106075733453,-0.448865554933008,-0.197032672943431
Egypt,1995,2020.7351,3315,0.0133037807389,13.3037807389,0.0479389965437849,-0.494683940526345,0.936962911955773,-0.434320512561602,0.0479389965437862
Egypt,1996,2180.4377,3332,0.0134410379479,13.4410379479,0.111016398574917,-0.383069345080399,0.971491796320187,-0.430461749722197,0.111016398574918
Egypt,1997,2249.9109,3361,0,13.85,0.160154750531942,-0.334515200612273,1.03039401082419,-0.418964447825504,0.160154750531943
Egypt,2006,2830.2394,3389,0.0142335639624,14.2335639624,0.359318426676948,0.0710707494802915,1.08726511448322,-0.408181171847306,0.359318426676949
Egypt,1998,2262.4368,3339,0.0142781428173,14.2781428173,0.148813005594763,-0.325760970805768,0.985709572234945,-0.406927909960629,0.148813005594764
Egypt,2008,2908.5698,3490,0,14.800,0.474338686106748,0.125815104970553,1.29240730982474,-0.392256745372985,0.474338686106749
Egypt,1994,1947.8644,3259,0.0148457699262,14.8457699262,-0.00785127316752099,-0.545612564733859,0.823220704637704,-0.390969998456961,-0.00785127316751966
Egypt,2007,2938.1825,3445,0.0149738924793,14.9738924793,0.446008484355508,0.146511133279187,1.20100732180129,-0.387368041587854,0.446008484355509
Egypt,1999,2395.7471,3356,0.0152028808827,15.2028808827,0.211165420923663,-0.232591697398336,1.02023845659936,-0.380930405647765,0.211165420923664
Egypt,2001,2304.322,3409,0.0152843918439,15.2843918439,0.230379940990785,-0.296487811488559,1.12788733138253,-0.378638857754766,0.230379940990786
Egypt,2010,2902.6666,3507,0,15.6000,0.494389494009412,0.121689415846917,1.32693619418915,-0.369766048570864,0.494389494009413
Egypt,2002,2376.0347,3434,0.0158983421298,15.8983421298,0.278588363280246,-0.246368502229746,1.17866510250667,-0.361378645590076,0.278588363280247
Egypt,2005,2596.5016,3367,0.0161083187633,16.1083187633,0.288140675133602,-0.0922863279087149,1.04258067589398,-0.355475494590603,0.288140675133603
Egypt,2000,2514.6914,3368,0.0161818376846,16.1818376846,0.265461081176536,-0.149462681808726,1.04461178673895,-0.353408629880381,0.265461081176538
Fiji,1988,1724.744,2565,0.0144079495129,14.4079495129,-0.673912531710727,-0.701549244423093,-0.586370221768368,-0.403278606168598,-0.673912531710726
Fiji,1986,1767.2408,2516,0.0158427574946,15.8427574946,-0.69052782893462,-0.671848643808279,-0.685894653171679,-0.362941317061501,-0.690527828934619
Fiji,1987,1717.0063,2493,0.0171044444913,17.1044444913,-0.713797079354635,-0.706957047772456,-0.732610202605886,-0.327471042434053,-0.713797079354633
Fiji,1990,2007.2801,2683,0.0172103937846,17.2103937846,-0.463776294824876,-0.504087509295577,-0.346699142062437,-0.324492450644041,-0.463776294824874
Fiji,1989,1775.5181,2578,0.018180791147,18.180791147,-0.613797013949779,-0.666063719261748,-0.559965780783817,-0.297211309574896,-0.613797013949778
Fiji,1991,1993.0598,2722,0.0194061368439,19.4061368439,-0.414736261984587,-0.514025938799042,-0.267485819108781,-0.262762711391444,-0.414736261984585
Fiji,1992,1900.2986,2739,0,20,-0.422232162445719,-0.57885584019752,-0.232956934744368,-0.246067216159199,-0.422232162445718
Fiji,1993,2057.2792,2854,0,20.89,-0.26901148965003,-0.469143624104219,0.000620812426667416,-0.221046315966839,-0.269011489650029
Fiji,2003,1956.2369,2892,0.0213997809303,21.3997809303,-0.261674794662428,-0.539761105832307,0.0778030245353572,-0.206714655543239,-0.261674794662427
Fiji,1994,1925.1876,2796,0.021979372518,21.979372518,-0.348107891508982,-0.561461159922721,-0.117183616581333,-0.190420382208213,-0.34810789150898
Fiji,2006,2130.6473,2949,0.0220299558812,22.0299558812,-0.155455148440929,-0.417867371869518,0.193576342698392,-0.18899831335201,-0.155455148440927
Fiji,1995,1892.852,2742,0,22.3000,-0.401173711368737,-0.584060196585254,-0.226863602209471,-0.181406462853101,-0.401173711368735
Fiji,1996,1836.6896,2824,0,22.80000,-0.342854741616938,-0.623311552263079,-0.0603125129222982,-0.167349777351776,-0.342854741616937
Fiji,2007,2006.2238,2924,0.0233338698179,23.3338698179,-0.202007935696322,-0.504825747102411,0.142798571574254,-0.152340897094035,-0.202007935696321
Fiji,1997,1889.8487,2845,0,23.65,-0.301447576380474,-0.586159173774748,-0.0176591851780223,-0.143453411999522,-0.301447576380473
Fiji,2004,2048.915,2901,0.0239943849924,23.9943849924,-0.203195890251197,-0.474989282216416,0.0960830221400469,-0.133771588940436,-0.203195890251196
Fiji,1998,1834.228,2830,0,24.15,-0.326288310356853,-0.62503194058581,-0.0481258478525051,-0.129396726498196,-0.326288310356852
Fiji,2002,1913.5756,2902,0.0242088503397,24.2088503397,-0.240442045947571,-0.569576673898813,0.0981141329850124,-0.127742245064578,-0.240442045947569
Fiji,1999,1945.4681,2835,0,24.23,-0.288368822386332,-0.547287315521054,-0.0379702936276775,-0.127147656817984,-0.288368822386331
Fiji,2000,1997.5978,2830,0.0247420756594,24.7420756594,-0.272638345668839,-0.510854374690921,-0.0481258478525051,-0.112751483823845,-0.272638345668838
Fiji,2010,1891.1309,2914,0.025758458435,25.758458435,-0.222837763448706,-0.585263056652792,0.122487463124599,-0.0841775377726977,-0.222837763448705
Fiji,2009,1878.1694,2916,0.0261316680625,26.1316680625,-0.221597546468268,-0.594321723066944,0.12654968481453,-0.073685357053029,-0.221597546468267
Fiji,2005,2092.756,2941,0.028233390529,28.233390529,-0.117746770295234,-0.444349233282049,0.177327455938668,-0.0145988536077072,-0.117746770295233
Fiji,2001,1953.3502,2876,0.0348447065184,34.8447065184,-0.155359778584257,-0.541778592414702,0.0453052510159089,0.171267525618055,-0.155359778584256
Fiji,2008,2048.1455,2948,0.0382229099253,38.2229099253,-0.0350925499082452,-0.475527078289841,0.191545231853426,0.266240211318655,-0.035092549908244
Finland,1990,3714.3835,3145,0.0148577628209,14.8577628209,0.416876419089519,0.688990470495605,0.591674068311634,-0.390632837758864,0.41687641908952
Finland,1991,3629.4954,3107,0.0155497674371,15.5497674371,0.365348744842751,0.629663002190925,0.514491856202944,-0.371178255248086,0.365348744842752
Finland,1986,3435.7045,2964,0.0173556860374,17.3556860374,0.201433181021192,0.494224425081937,0.224043005372875,-0.320407795637264,0.201433181021194
Finland,1992,3657.2964,3190,0.0183798783958,18.3798783958,0.470318404432139,0.649092850972302,0.683074056335083,-0.291614295887484,0.47031840443214
Finland,1993,3495.3774,3038,0.0192620090839,19.2620090839,0.299792163585702,0.535929235101226,0.374345207900323,-0.266814628580105,0.299792163585703
Finland,1995,3675.5495,3031,0.0206333886699,20.6333886699,0.359407932670132,0.661849765212486,0.360127431985565,-0.228260525493425,0.359407932670133
Finland,1989,3730.7357,3228,0.020731634628,20.731634628,0.54583252279065,0.700418864195215,0.760256268443772,-0.225498500423848,0.545832522790651
Finland,1988,3662.9823,3098,0.022757240213,22.757240213,0.432341542698656,0.653066671237257,0.496211858598255,-0.168551899107701,0.432341542698658
Finland,1994,3637.9881,2989,0.0231508496535,23.1508496535,0.334860406921616,0.635598467704597,0.274820776497013,-0.157486210876778,0.334860406921617
Finland,1987,3520.9079,2942,0.0232639495028,23.2639495028,0.260873301081198,0.553772253493117,0.179358566783633,-0.154306592853064,0.260873301081199
Finland,1996,3717.1113,3017,0.0247354192778,24.7354192778,0.396566723092363,0.690896903411898,0.331691880156047,-0.112938617149301,0.396566723092365
Finland,1997,3755.8956,3150,0.0250007286272,25.0007286272,0.524668023493005,0.718002873847909,0.601829622536462,-0.105479876979147,0.524668023493006
Finland,2001,3860.3944,3171,0.0265193434836,26.5193434836,0.587274605609473,0.791036069842132,0.644482950280738,-0.0627864941110356,0.587274605609474
Finland,2002,3868.2958,3152,0.0277593125745,27.7593125745,0.584442709498559,0.796558281530962,0.605891844226393,-0.0279267830267437,0.584442709498561
Finland,2000,3786.4648,3151,0.029091839506,29.091839506,0.571361490128982,0.739367390713046,0.603860733381427,0.0095350409695402,0.571361490128983
Finland,1998,3801.9694,3177,0.0292391354995,29.2391354995,0.599605639301467,0.750203405008062,0.656669615350531,0.0136760278820099,0.599605639301468
Finland,2003,3942.0347,3154,0.0292771201134,29.2771201134,0.621622749555109,0.848093682282917,0.609954065916324,0.014743903424973,0.621622749555111
Finland,1999,3849.4937,3173,0.0304339705164,30.4339705164,0.620972957963466,0.783417676524943,0.648545171970669,0.0472668679990785,0.620972957963467
Finland,2004,4023.3653,3188,0.0316833925598,31.6833925598,0.696525540144619,0.904934848402792,0.679011834645152,0.0823923334440734,0.69652554014462
Finland,2005,4008.7168,3201,0.032248809848,32.248809848,0.708443944748355,0.894697154079782,0.705416275629703,0.098288119438553,0.708443944748356
Finland,2006,3963.1908,3237,0.0327545736477,32.7545736477,0.730448482836753,0.862879475017124,0.778536266048462,0.11250684477923,0.730448482836755
Finland,2007,4135.0576,3281,0.0333344202871,33.3344202871,0.824296523036513,0.982995511653905,0.867905143226945,0.128808288477322,0.824296523036514
Finland,2008,4098.6633,3236,0.0357278274759,35.7278274759,0.796401687994773,0.957559888996301,0.776505155203497,0.196095032736469,0.796401687994774
Finland,2010,4121.3033,3280,0.0361335097242,36.1335097242,0.844541654224956,0.973382765022716,0.86587403238198,0.207500128292117,0.844541654224957
Finland,2009,4085.8412,3233,0.0369854510345,36.9854510345,0.80134197628429,0.948598647887719,0.7704118226686,0.231451070421066,0.801341976284291
France,1986,4820.812,3462,0.0282074328977,28.2074328977,1.13651041975346,1.46226259892285,1.2355362061657,-0.0153286101267942,1.13651041975346
France,1987,4854.3395,3531,0.0314680943703,31.4680943703,1.23502044967419,1.48569464291471,1.37568285446833,0.0763395755664608,1.23502044967419
France,1989,4865.5008,3556,0.0319006918325,31.9006918325,1.26368663036369,1.49349516703987,1.42646062559246,0.0885013485160948,1.26368663036369
France,1988,4875.6401,3560,0.0321313623839,32.1313623839,1.27219620081656,1.50058142529493,1.43458506897233,0.094986275306989,1.27219620081656
France,1990,4886.9913,3506,0.0339069354302,33.9069354302,1.2451376446909,1.508514668685,1.32490508334419,0.144903619099929,1.2451376446909
France,1992,4837.0163,3549,0.0378582729588,37.8582729588,1.30282553900061,1.47358762674948,1.4122428496777,0.255989036998159,1.30282553900061
France,1996,4675.6285,3519,0.0379978871864,37.9978871864,1.23057300918847,1.36079526139718,1.35130952432874,0.259914063575927,1.23057300918847
France,2001,4730.5609,3640,0.0384406944124,38.4406944124,1.35473961727284,1.39918698202587,1.59707393656957,0.27236286740312,1.35473961727285
France,1997,4630.0238,3547,0.0386646284353,38.6646284353,1.24713021632753,1.32892257966919,1.40818062798777,0.278658407669023,1.24713021632753
France,1993,4661.7215,3543,0.0391776000106,39.1776000106,1.25768386486516,1.35107579421965,1.40005618460791,0.293079767879247,1.25768386486516
France,2003,4587.3105,3587,0.0395204792502,39.5204792502,1.27655102386926,1.29907066930792,1.48942506178639,0.302719259151228,1.27655102386927
France,2002,4696.1225,3656,0.0395212699014,39.5212699014,1.36801391046973,1.37511831887445,1.62957171008902,0.302741487021748,1.36801391046973
France,1991,4969.0343,3541,0.0395214873492,39.5214873492,1.34996271417458,1.56585372424309,1.39599396291798,0.302747600212423,1.34996271417458
France,1995,4699.1433,3534,0.0405533459633,40.5533459633,1.27339494956786,1.37722952664391,1.38177618700322,0.331756624252898,1.27339494956786
France,2005,4442.9725,3538,0.0407376072618,40.7376072618,1.20271173813285,1.19819424351725,1.38990063038308,0.336936830499059,1.20271173813285
France,1998,4745.3864,3593,0.041308242721,41.308242721,1.34454186136979,1.40954837992913,1.50161172685619,0.352979316870816,1.34454186136979
France,1994,4575.9811,3512,0.041632451888,41.632451888,1.22777042934469,1.29115266172604,1.33709174841398,0.362093929465148,1.22777042934469
France,2000,4653.3664,3605,0.0426153715302,42.6153715302,1.33938488230962,1.34523649600904,1.52598505699577,0.38972711403211,1.33938488230962
France,2006,4292.0003,3513,0.0437424131333,43.7424131333,1.16360215521725,1.09268123980545,1.33912285925895,0.421412052755483,1.16360215521725
France,2007,4319.4988,3466,0.0442171037543,44.2171037543,1.13563375584671,1.11189967427596,1.24366064954557,0.434757206295135,1.13563375584671
France,2004,4528.4737,3555,0.0442531030067,44.2531030067,1.27422116822367,1.25795020145496,1.4244295147475,0.435769266633674,1.27422116822367
France,1999,4665.4463,3604,0.0443148602215,44.3148602215,1.35738296732808,1.35367902074894,1.52395394615081,0.437505470125437,1.35738296732808
France,2009,4449.4578,3530,0.0464373830799,46.4373830799,1.24901737665088,1.20272675667512,1.37365174362336,0.497176742705244,1.24901737665088
France,2008,4386.6975,3551,0.0466475495998,46.6475495998,1.25038106993563,1.15886419279346,1.41630507136764,0.503085232051529,1.25038106993563
France,2010,4347.6189,3536,0.0498677313417,49.8677313417,1.25489658202313,1.13155253894691,1.38583840869315,0.593615396057527,1.25489658202313
Germany,1995,4041.9907,3249,0.03859537,38.59537,0.816592611054708,0.917951959495654,0.802909596188048,0.276711319582371,0.81659261105471
Germany,1997,4048.4389,3176,0.03884953,38.84953,0.758081015012909,0.922458543823991,0.654638504505565,0.283856613956405,0.75808101501291
Germany,1993,4123.0076,3202,0.0403466,40.3466,0.815935259594936,0.974573883733486,0.707447386474669,0.325944298283344,0.815935259594937
Germany,1998,4147.4533,3285,0.04067629,40.67629,0.897425717084825,0.991658745945453,0.876029586606807,0.335212995569208,0.897425717084826
Germany,1996,4189.469,3297,0.04117779,41.17779,0.924671794017067,1.0210231104447,0.900402916746393,0.349311851127038,0.924671794017068
Germany,1994,4155.0385,3213,0.04152516,41.52516,0.845457741841395,0.996959968526529,0.72978960576929,0.359077592812229,0.845457741841396
Germany,1999,4074.5605,3279,0.04170723,41.70723,0.87998138437845,0.940714676262667,0.863842921537014,0.364196194270682,0.879981384378451
Germany,1988,4743.3843,3404,0,42.6,1.1932215787331,1.40814913169182,1.1177317771577,0.389294968500719,1.1932215787331
Germany,1986,4677.3394,3406,0,42.8,1.17720184651516,1.36199099278383,1.12179399884764,0.394917642701249,1.17720184651516
Germany,1990,4607.5682,3261,0,43.15,1.03516047349316,1.31322857901111,0.827282926327635,0.404757322552177,1.03516047349316
Germany,1991,4438.4719,3323,0.04341384,43.41384,1.04077002439029,1.19504881790574,0.953211798715497,0.412174754357516,1.04077002439029
Germany,1987,4702.2777,3382,0,43.65,1.17160762437953,1.37942012834962,1.07304733856846,0.418814008053502,1.17160762437953
Germany,2000,4159.0979,3336,0.04482631,44.82631,0.981999426125086,0.999797043744799,0.979616239700049,0.451884047497631,0.981999426125087
Germany,1992,4459.2429,3392,0.04521982,45.21982,1.12242445151115,1.20956546799164,1.09335844701812,0.462946940120884,1.12242445151116
Germany,2001,4025.3258,3363,0.04587509,45.87509,0.975053190533818,0.906305022804285,1.03445623251412,0.481368788737792,0.975053190533819
Germany,1989,4668.4311,3403,0,47.5,1.21425770223056,1.35576506846819,1.11570066631274,0.52705048641371,1.21425770223056
Germany,2002,4061.9489,3427,0.04883006,48.83006,1.06743493374151,0.931900551558836,1.16444732659191,0.564442956649496,1.06743493374151
Germany,2003,4040.9578,3390,0.0505589,50.5589,1.04499160327058,0.917230075721464,1.08929622532819,0.613046476973719,1.04499160327058
Germany,2004,4034.2008,3411,0.05062015,50.62015,1.06158202897421,0.912507674073472,1.13194955307246,0.614768420947632,1.06158202897422
Germany,2005,4007.7192,3450,0.05297291,52.97291,1.10840720731062,0.893999941132611,1.21116287602612,0.68091243570783,1.10840720731062
Germany,2006,4065.5921,3466,0.05759291,57.59291,1.18081811240738,0.934446748640965,1.24366064954557,0.810796209740078,1.18081811240738
Germany,2007,4147.8544,3527,0.0631455,63.1455,1.30748399782701,0.991939070838307,1.36755841108846,0.966898232435689,1.30748399782701
Germany,2008,4093.0741,3517,0.06546777,65.46777,1.30357467034188,0.953653651421794,1.34724730263881,1.03218507051402,1.30357467034188
Germany,2009,4123.4739,3515,0.06829354,68.29354,1.33626170578814,0.974899776272846,1.34318508094888,1.11162699089218,1.33626170578814
Germany,2010,4100.1546,3504,0.07119762,71.19762,1.34603199073583,0.95860214407661,1.32084286165426,1.19327046935356,1.34603199073583
Ghana,2008,1302.9688,2950,0.00556292572604,5.56292572604,-0.54751692694365,-0.996323833672942,0.195607453543357,-0.651942041415868,-0.547516926943649
Ghana,2010,1317.6375,3077,0.00566705040345,5.66705040345,-0.433152472234715,-0.986072021766199,0.453558530853979,-0.649014745729309,-0.433152472234714
Ghana,2009,1290.8004,3032,0.00592441403566,5.92441403566,-0.477430043444999,-1.00482821020297,0.36215854283053,-0.6417793864544,-0.477430043444997
Ghana,2007,1293.1927,2803,0.00600274256842,6.00274256842,-0.672721748674044,-1.00315625497691,-0.102965840666574,-0.639577307352824,-0.672721748674042
Greece,1988,5067.4001,3544,0.0140832831227,14.0832831227,1.15286663511581,1.63460062612644,1.40208729545288,-0.412406072848382,1.15286663511581
